id	Definition
PWN:school.n.01	το σύνολο των μαθητών και του προσωπικού ενός σχολείου
PWN:school.n.02	εκπαιδευτικό ίδρυμα που έχει ως σκοπό τη μόρφωση και την αγωγή των παιδιών και των εφήβων και που λειτουργεί με βάση ένα επίσημα αναγνωρισμένο πρόγραμμα
PWN:science.n.01	κάθε επιμέρους επιστημονικός κλάδος
PWN:scissors.n.01	εργαλείο του χεριού που αποτελείται από δύο μεταλλικές λεπίδες και χρησιμεύει για να κόβουν διάφορα αντικείμενα όπως υφάσματα, χαρτιά, κλωστές κ.τ.λ.
PWN:score.n.03	ο αριθμός που εκφράζει την επίδοση μιας ομάδας ή ενός ατόμου σε αγώνα ή σε διαγωνισμό
PWN:scorpion.n.03	μικρό αραχνοειδές αρθρόποδο, του οποίου η ουρά καταλήγει σε δηλητηριώδες κεντρί
PWN:scrape.v.01	προκαλώ εκδορές, γρατζουνίσματα πάνω σε επιφάνεια
PWN:screen.n.05	πολύ λεπτό συρμάτινο ή πλαστικό διάτρητο πλέγμα που τοποθετείται σε πόρτες και παράθυρα, για να εμποδίζει την είσοδο των εντόμων
PWN:screw.n.04	είδος καρφιού με εγκοπή στην πεπλατυσμένη άκρη του και ελικώσεις στον κορμό, που χρησιμοποιείται για συνδέσεις, στερεώσεις και συναρμολογήσεις
PWN:screwdriver.n.01	μικρό εργαλείο με το οποίο βιδώνουμε ή ξεβιδώνουμε βίδες, προσαρμόζοντας την πεπλατυσμένη ακμή στην οποία καταλήγει το μεταλλικό του στέλεχος στην εγκοπή της βίδας
PWN:sea.n.01	η υδάτινη αλμυρή έκταση που καλύπτει το μεγαλύτερο μέρος της επιφάνειας της γης
PWN:seaport.n.01	περιοχή στην οποία τα πλοία μπορούν να φορτώνουν ή να ξεφορτώνουν τα φορτία τους
PWN:search.v.01	προσπαθώ να εντοπίσω κάτι
PWN:search.v.01	προσπαθώ να εντοπίσω κάτι
PWN:seashore.n.01	το τμήμα της στεριάς που περιβάλλει τη θάλασσα και βρέχεται από αυτή
PWN:season.n.02	καθεμιά από τις τέσσερεις υποδιαιρέσεις του έτους (άνοιξη, καλοκαίρι, φθινόπωρο, χειμώνας), όπως αυτές οριοθετούνται από τις ισημερίες και τα ηλιοστάσια
PWN:seat.v.01	κάνω κάποιον  να καθίσει σε συγκεκριμένη θέση, βάζω κάποιον  σε συγκεκριμένη θέση
PWN:second.n.01	το ένα εξηκοστό του λεπτού
PWN:section.n.01	κομμάτι μιας μεγαλύτερης κατασκευής, σύνθεσης
PWN:section.n.04	καθένα από τα στοιχεία που συγκροτούν ένα σύνολο ή που δημιουργούνται από τη διάσπασή του
PWN:see.v.01	αντιλαμβάνομαι δια της οράσεως
PWN:see.v.05	νομίζω, είμαι της γνώμης ότι, θεωρώ, κρίνω, βλέπω, φρονώ
PWN:seed.n.02	(βοτ.) το σπέρμα των καρπών, από το οποίο βλαστάνει το νέο φυτό, όταν βρεθεί σε κατάλληλες συνθήκες μέσα στη γη
PWN:sell.v.01	δίνω κάτι σε κάποιον και παίρνω από αυτόν κάτι άλλο,κάνω ανταλλαγή, ανταλλάσσω έναντι χρημάτων
PWN:send.v.01	καθορίζω την πορεία,οδηγώ προς συγκεκριμένη κατεύθυνση,δίνω τον κατάλληλο προσανατολισμό ή σκοπό
PWN:sense.n.01	η ικανότητα αντίληψης της ουσίας ενός πράγματος
PWN:sense.n.03	η ικανότητα μέσω της οποίας αντιλαμβάνεται κανείς τον εξωτερικό κόσμο, την ουσία και τις λεπτές αποχρώσεις ενός πράγματος
PWN:sentence.v.01	(δικαστήριο) ανακοινώνω και ορίζω ποινή σε κάποιον
PWN:separate.v.02	(συνήθως με αφηρ. ουσ.) χωρίζω κάτι από κάτι άλλο, χωρίζω στα δύο, ξεχωρίζω
PWN:september.n.01	ο ένατος μήνας του έτους και ο πρώτος του φθινοπώρου (μαζί με τον Οκτώβριο και τον Νοέμβριο), ο οποίος έχει 30 ημέρες
PWN:sequence.n.01	αδιάσπαστη διαδοχή πραγμάτων, εννοιών, γεγονότων ή καταστάσεων, που γίνεται σύμφωνα με ορισμένη τάξη ή αρχές
PWN:series.n.01	σύνολο πραγμάτων ή εκδηλώσεων που εμφανίζονται ή παρουσιάζονται διαδοχικά και σχετίζονται μεταξύ τους, αναφέρονται στο ίδιο θέμα, π .χ. σειρά μαθημάτων λογοτεχνικής μετάφρασης
PWN:servant.n.01	άνθρωπος που δουλεύει στην υπηρεσία άλλου
PWN:serve.v.01	καλύπτω την ανάγκη κάποιου,διευκολύνω,βοηθώ
PWN:serve.v.10	προσφέρω επί πληρωμή υπηρεσίες σε κάποιον
PWN:set.n.01	το αποτέλεσμα της συνένωσης στοιχείων ή τμημάτων που μπορούν να αποτελέσουν μία ενότητα
PWN:set.n.05	ομάδα προσώπων που συνδέονται με σχέσεις φιλίας ή γνωριμίας, συντροφιά
PWN:set.v.10	για τον ήλιο ή για άλλα ουράνια σώματα όταν εξαφανίζονται,  χάνονται κάτω από τη νοητή γραμμή του ορίζοντα
PWN:severe.s.01	που έντονα ή ακραία κακό σε βαθμό ή ποιότητα
PWN:sew.v.01	ενώνω ή στερεώνω κτ με βελονιές
PWN:sex.n.04	το σύνολο των βιολογικών χαρακτηριστικών που καθορίζουν αν ένας οργανισμός(άνθρωπος ή ζώο) είναι αρσενικό ή θηλυκό
PWN:sexual_activity.n.01	η σεξουαλική πράξη· συνουσία
PWN:shake.v.01	κινώ υγρό μέσα σε δοχείο έντονα, ώστε να προκαλέσω ανάμειξη,ανακάτωμα
PWN:shallow.a.01	αυτός που στερείται επαρκούς ή του συνήθους βάθους
PWN:shame.n.01	το δυσάρεστο συναίσθημα που νιώθει κάποιος απέναντι σε άλλους, λόγω ενοχής ή φυσικής συστολής ή αναστολών
PWN:shape.n.02	καθεμιά από τις επιμέρους μορφές υπό τις οποίες απαντά (κάτι γενικό), η ξεχωριστή μορφή με την οποία παρουσιάζεται κάτι ώστε να διακρίνεται από κάτι άλλο
PWN:share.n.01	μερίδιο που αντιστοιχεί σε κάποιον
PWN:shark.n.01	μεγάλο επιθετικό σαρκοβόρο ψάρι, με επίμηκες σώμα, χόνδρινο σκελετό και πριονωτά δόντια κάτω από το ρύγχος του
PWN:sharpen.v.01	κάνω κάτι πιο κοφτερό, συνήθως μαχαίρια
PWN:sheep.n.01	φυτοφάγο θηλαστικό ζώο, με πυκνό μαλλί, το οποίο βόσκει σε κοπάδι και εκτρέφεται για το μαλλί, το κρέας και το γάλα του.
PWN:shelf.n.01	πλάκα από ξύλο ή από άλλο υλικό, συνήθως επιμήκης, που είναι οριζόντια προσαρμοσμένη σε τοίχο ή σε έπιπλο και χρησιμεύει για την τοποθέτηση διάφορων αντικειμένων
PWN:shell.n.10	το σκληρό, οστέινο κάλυμμα του σώματος των μαλακίων, μέσα στο οποίο καλύπτονται το κεφάλι και τα πόδια σε περίπτωση κινδύνου
PWN:shield.n.01	προστατευτικό μέσο (συνήθως από μέταλλο)
PWN:ship.n.01	κάθε πλωτό και σχετικά μεγάλο σκάφος, που είναι κοίλο, φαρδύ στο μέσο και στενεύει συνήθως στα δύο άκρα
PWN:shirt.n.01	εσωτερικό ελαφρό ρούχο με (κοντά ή μακριά) μανίκια και γιακά, που κουμπώνει μπροστά και καλύπτει τον κορμό από το λαιμό ως τη λεκάνη
PWN:shoe.n.01	υπόδημα κατασκευασμένο από δέρμα ή και άλλο υλικό, με σκληρή αλλά εύκαμπτη σόλα στο κάτω μέρος και μαλακότερο δέρμα στο πάνω μέρος, με ή χωρίς τακούνι, που μπορεί να καλύπτει όλο το πόδι ή τμήματά του κυρίως ως κάτω από τον αστράγαλο
PWN:shoot.v.01	ρίχνω βλήματα με όπλο
PWN:shop.n.01	κλειστός χώρος, συνήθως ισόγειος, στον οποίο εκθέτουν και πουλούν διάφορα εμπορεύματα λιανικώς
PWN:shop.n.01	κλειστός χώρος, συνήθως ισόγειος, στον οποίο εκθέτουν και πουλούν διάφορα εμπορεύματα λιανικώς
PWN:shore.n.01	η γη που βρίσκεται δίπλα στην άκρη του νερού της θάλασσας
PWN:shore.n.01	η γη που βρίσκεται δίπλα στην άκρη του νερού της θάλασσας
PWN:shoulder.n.01	το μέρος του σώματος από τη βάση του λαιμού ως την άνω άρθρωση του βραχίονα
PWN:shout.v.02	βγάζω δυνατή κραυγή. Φωνάζω με ένταση
PWN:shovel.n.01	εργαλείο που αποτελείται από ένα πλατύ (συνήθ. μεταλλικό), λεπτό και ελαφρά βαθουλωμένο στο μέσο έλασμα, προσαρμοσμένο σταθερά σε μια μακριά (συνήθως ξύλινη) λαβή και που χρησιμοποιείται κυρίως για τη μετατόπιση υλικών, όπως το χώμα, η άμμος, η λάσπη κ.τ.λ. και σπανιότερα για ανακάτεμα ή για σκάψιμο
PWN:shriek.v.01	βγάζω οξείες και διαπεραστικές κραυγές
PWN:shrink.v.03	μειώνω την έκταση ή τον όγκο ενός σώματος με μείωση της θερμοκρασίας
PWN:shrivel.v.01	ζαρώνω από έλλειψη υγρασίας
PWN:shrub.n.01	πολυετές φυτό με ξυλώδεις βλαστούς, μικρού σχετικά ύψους, χωρίς κορμό και με κλαδιά που φυτρώνουν από την επιφάνεια του εδάφους· χαμόδεντρο, χαμόκλαδο
PWN:shudder.v.02	τρέμω από κρύο,πυρετό,φόβο ή συγκίνηση
PWN:side.n.01	το συγκεκριμένο μέρος ενός τόπου
PWN:sign.n.01	ορατό πειστήριο ότι κάτι έχει συμβεί
PWN:sign.n.02	κείμενο, συνήθως σύντομο, γραμμένο ή χαραγμένο στην επιφάνεια σκληρού υλικού και εκτεθειμένο σε κοινή θέα
PWN:silk.n.01	υφαντική ύλη που παράγεται με ειδική επεξεργασία από μια νηματοειδή ουσία, η οποία εκκρίνεται από το μεταξοσκώληκα
PWN:silver.n.01	πολύτιμο μέταλλο με λευκό χρώμα που χρησιμοποιείται ευρύτατα για την κατασκευή κοσμημάτων και νομισμάτων
PWN:similar.a.01	αυτός που παρουσιάζει πολλές ομοιότητες με κάτι άλλο, που είναι σχεδόν ή περίπου όμοιος με κάτι άλλο
PWN:sing.v.02	παράγω μουσικούς ήχους με τη φωνή μου
PWN:sink.v.01	πέφτω σε χαμηλότερο επίπεδο
PWN:sit_down.v.01	καταλαμβάνω μία θέση
PWN:sit_down.v.01	καταλαμβάνω μία θέση
PWN:sit.v.01	τοποθετώ το σώμα μου σε θέση,κάθισμα
PWN:size.n.01	η τρισδιάστατη έκταση, την οποία καταλαμβάνει κάθε υλικό σώμα
PWN:skate.v.01	κινούμαι πάνω σε πατίνια
PWN:skeletal_system.n.01	το σύνολο των οστών που αποτελούν την εσωτερική στερεή δομή του σώματος των ανθρώπων και των σπονδυλωτών ζώων
PWN:ski.n.01	καθένα από τα δύο ειδικά πέδιλα που χρησιμοποιούν οι χιονοδρόμοι
PWN:skid.v.04	χάνω την ισορροπία μου λόγω της ολισθηρότητας του εδάφους
PWN:skin.v.04	αφαιρώ, βγάζω τη φλούδα από κάτι
PWN:skirt.n.02	τμήμα ενδύματος (κυρίως για γυναίκες) που κρέμεται από τη μέση και κάτω, με μήκος που ποικίλλει
PWN:skull.n.01	ο σκελετός της κεφαλής και ειδικότερα το οστέινο περίβλημα του εγκεφάλου
PWN:skunk.n.04	σαρκοφάγο θηλαστικό Αμερικής της οικογένειας mephitis που συνήθως εκτοξεύει έντονα δύσοσμο υγρό όταν τρομάζει
PWN:sky.n.01	το διάστημα όπως φαίνεται από τη γη
PWN:slab.n.01	τεμάχιο στερεής ύλης από σκληρό υλικό
PWN:sled.n.01	μικρό όχημα που αποτελείται από αμάξωμα στερεωμένο σε ολισθητήρες, ώστε να κυλά πάνω σε επιφάνειες καλυμμένες από χιόνι ή πάγο
PWN:sleep_together.v.01	έρχομαι σε σαρκική επαφή,συνεύρεση
PWN:sleep.n.01	φυσιολογική περιοδική κατάσταση νάρκης του οργανισμού και του νευρικού συστήματος, που χαρακτηρίζεται από ελάττωση της συνειδήσεως και της (εκούσιας) κινητικής δραστηριότητας, κατάργηση της εγρήγορσης, η οποία είναι αμέσως αντιστρεπτή, καθώς και από μείωση της ικανότητας αντιδράσεως στα ερεθίσματα
PWN:sleep.v.01	κοιμάμαι ελαφρά
PWN:sleeve.n.01	μέρος του ενδύματος που καλύπτει τα χέρια ξεκινώντας απο τους ώμους
PWN:slice.n.05	λεπτό επίπεδο κομμάτι από κάποιο αντικείμενο
PWN:slipper.n.01	μαλακό και αναπαυτικό υπόδημα που φοριέται συνήθως σε εσωτερικό χώρο  και κυρίως στο σπίτι
PWN:slope.n.01	ανυψωμένος γεωλογικός σχηματισμός
PWN:slovak.n.01	αυτός που κατοικεί στην Σλοβακία, αυτός που κατάγεται από την Σλοβακία
PWN:small.a.01	αυτός που οι διαστάσεις του είναι κατώτερες από το μέσο όρο ή γενικά από το συνηθισμένο
PWN:smell.n.01	η μία από τις πέντε αισθήσεις, με την οποία αντιλαμβανόμαστε τις οσμές
PWN:smell.v.01	αντιλαμβάνομαι με την όσφρηση μια οσμή,μια μυρωδιά από κάποιον ή κάτι
PWN:smell.v.02	αναδίδω οσμή,βγάζω μυρωδιά
PWN:smile.v.01	συσπώ ελαφρά το πρόσωπο, ανασηκώνοντας τις άκρες των χειλιών μου
PWN:smoke.v.01	βάζω στο στόμα μου την άκρη ενός αναμμένου τσιγάρου, πούρου ή πίπας και κατά διαστήματα εισπνέω τον καπνό που παράγεται από την καύση και τον εκπνέω από το στόμα ή από τη μύτη
PWN:snail.n.01	χερσαίο οστρακοφόρο μαλάκιο
PWN:snake.n.01	σπονδυλωτό, φολιδωτό ερπετό, που εμφανίζεται σε ποικιλία ειδών, συχνά δηλητηριώδες, με μακρύ, κυλινδροειδές σώμα χωρίς μέλη και με μακριά διχαλωτή γλώσσα
PWN:sniff.v.01	ρουφώ από τη μύτη
PWN:snow.n.01	το καιρικό φαινόμενο κατά το οποίο οι υδρατμοί της ατμόσφαιρας παγώνουν, παίρνουν τη μορφή κρυστάλλων και συνενώνονται σε νιφάδες πέφτωντας στη γη
PWN:soap.n.01	στερεό μείγμα από λιπαρές ουσίες και ποτάσα, που διαλύεται στο νερό δημιουργώντας αφρό και που χρησιμοποιείται για τον καθαρισμό του σώματος, των ρούχων κ.τ.λ
PWN:soccer.n.01	ομαδικό αθλητικό παιχνίδι, που παίζεται σε ειδικό γήπεδο από δύο ομάδες με 11 παίκτες, οι οποίοι, σύμφωνα με ορισμένους κανόνες, προσπαθούν να οδηγήσουν τη μπάλα στο αντίπαλο τέρμα, χρησιμοποιώντας μόνο τα πόδια τους και το κεφάλι τους
PWN:sodium.n.01	αργυρόχρωμο μεταλλικό στοιχείο που ανήκει στην ομάδα των μετάλλων και αλκαλίων και απαντά στη φύση υπό μορφή αλογονούχων, θειικών, ανθρακικών κ .α. αλάτων, ενώ η πιο συνηθισμένη ένωση που σχηματίζει είναι το χλωριούχο νάτριο, το κοινό αλάτι
PWN:sofa.n.01	το επίμηκες άνετο κάθισμα με ράχη και συνήθως με μπράτσα, στο οποίο κάθονται πολλά άτομα
PWN:soil.n.02	το ανώτερο τμήμα της επιφάνειας της γης
PWN:soldier.n.01	οπλίτης του στρατού ξηράς
PWN:soldier.n.01	οπλίτης του στρατού ξηράς
PWN:solid.n.01	ουσία που είναι στερεά σε θερμοκρασία και πίεση δωματίου
PWN:solution.n.01	ομογενές μείγμα δύο ή περισσότερων ξεχωριστών ουσιών που η σύστασή του είναι η ίδια σε οποιοδήποτε σημείο του
PWN:solution.n.03	η εύρεση αποτελέσματος, άγνωστου στοιχείου
PWN:son.n.01	αρσενικό τέκνο
PWN:song.n.01	μελοποιημένοι στίχοι, ποίημα που τραγουδιέται
PWN:songbird.n.01	πτηνό που διαθέτει μελωδικό κελάηδισμα
PWN:soul.n.01	η άυλη υπόσταση κάθε έμβιου όντος
PWN:sound.n.01	ό ,τι γίνεται αντιληπτό με την ακοή
PWN:sound.v.02	κάνω θόρυβο, βγάζω προς τα έξω, παράγω ήχο
PWN:soup.n.01	υγρό φαγητό που φτιάνεται από κρέας ή ψάρι ή λαχανικά και συνήθως περιέχει τροφή σε κομματάκια
PWN:souse.v.03	πίνω συχνά και σε μεγάλη ποσότητα οινοπνευματώδη ποτά και μεθάω
PWN:south.n.03	το ένα από τα τέσσερα κύρια σημεία του ορίζοντα που αντιστοιχεί στη διεύθυνση που έχει ο ένας πόλος της γης (σε αντιδιαστολή προς το βορρά )· μεσημβρία
PWN:sow.n.01	θηλυκό γουρούνι μεγάλης ηλικίας
PWN:sow.v.01	ρίχνω σε καλλιεργημένη γη σπόρο για να φυτρώσουν φυτά
PWN:soy_sauce.n.01	σάλτσα φτιαγμένη από φασόλια
PWN:space.n.01	η τρισδιάστατη έκταση, την οποία καταλαμβάνει κάθε υλικό σώμα
PWN:space.n.02	το ελεύθερο διάστημα ανάμεσα σε αντικείμενα
PWN:spain.n.01	κράτος της ΝΔ. Ευρώπης στην Ιβηρική Χερσόνησο με πρωτεύουσα τη Μαδρίτη, επίσημη γλώσσα την Ισπανική και νόμισμα την πεσέτα. Πρώην αποικιοκρατική δύναμη
PWN:speak.v.03	εκφράζομαι με τον προφορικό λόγο, αρθρώνω λόγο
PWN:spear.n.01	μακρύ ξύλινο κοντάρι που καταλήγει σε μεταλλική αιχμή και που στην αρχαιότητα και στο Mεσαίωνα το χρησιμοποιούσαν ως αγχέμαχο όπλο
PWN:species.n.01	η κατώτερη μονάδα διακρίσεως των ζωντανών οργανισμών με κοινά χαρακτηριστικά, δηλ. το σύνολο των οργανισμών που μοιάζουν τόσο πολύ μεταξύ τους, ώστε να μπορούν να αποκληθούν και να καταχωρισθούν με το ίδιο όνομα
PWN:specific.a.01	αυτός που ανήκει ή αναφέρεται σε ορισμένο είδος
PWN:spectacles.n.01	ζευγάρι από ειδικούς φακούς που είναι προσαρμοσμένοι σε σκελετό και που χρησιμοποιούνται για τη διόρθωση της ελαττωματικής όρασης ή απλώς για την προστασία των ματιών
PWN:spectacles.n.01	ζευγάρι από ειδικούς φακούς που είναι προσαρμοσμένοι σε σκελετό και που χρησιμοποιούνται για τη διόρθωση της ελαττωματικής όρασης ή απλώς για την προστασία των ματιών
PWN:speculate.v.01	με βάση κάποια δεδομένα καταλήγω σε μια γνώμη (κρίση, συμπέρασμα, υπόθεση κ.τ.λ.) πιθανή αλλά όχι απόλυτα βεβαιωμένη
PWN:speed.n.01	απόσταση ανά χρόνο
PWN:spell.v.01	προφέρω μια λέξη με αργό ρυθμό και τονίζοντας χωριστά καθεμιά από τις συλλαβές της
PWN:spider_web.n.02	το δικτυωτό πλέγμα που κατασκευάζει η αράχνη για να παγιδεύει τη λεία της
PWN:spider.n.01	ονομασία εντόμων χωρίς φτερά, από τα οποία το πιο γνωστό, η σπιτική αράχνη, πλέκει ιστό, όπου παγιδεύει τα έντομα με τα οποία τρέφεται
PWN:spill.v.01	ρίχνω (για υγρά)
PWN:spinal_column.n.01	αξονικός σκελετός που αποτελείται από σπονδύλους οι οποίοι προστατεύουν το νωτιαίο μυελό
PWN:spirit.n.01	η ζωτική αρχή ή δύναμη που έχουν τα έμβια όντα
PWN:spirit.n.04	κάθε άυλο υπερφυσικό ον που μπορεί να γίνει ορατό ή να ακουστεί από ανθρώπους
PWN:spit.v.01	αποβάλλω ή εκτοξεύω σάλιο ή φλέγμα από το στόμα
PWN:spleen.n.01	μεγάλος αδένας του ανθρώπου και διάφορων ζώων που βρίσκεται κάτω από το διάφραγμα και επάνω από το αριστερό νεφρό
PWN:spoil.v.02	γίνομαι ακατάλληλος για κατανάλωση ή χρήση
PWN:spoon.n.01	επιτραπέζιο, μεταλλικό κυρίως, σκεύος με μακριά λαβή στην άκρη της οποίας σχηματίζεται πλατιά και αβαθής κοιλότητα, και με το οποίο τρώγεται η σούπα και άλλα υδαρή φαγητά
PWN:sport.n.01	η ενέργεια ή το αποτέλεσμα του αθλούμαι
PWN:spouse.n.01	νόμιμος σύντροφος, το άτομο με το οποίο κανείς συνδέεται με γάμο
PWN:spring.n.01	η εποχή της άνθισης/ανάπτυξης
PWN:spring.n.03	το μέρος, το άνοιγμα, φυσικό ή τεχνητό, από όπου (μέσα από τη γη) αναβλύζει, βγαίνει φυσικό νερό
PWN:sprinkle.v.02	εκτοξεύω με ορμή σταγόνες υγρού ή υδαρούς ουσίας σε κάποιον ή κάτι
PWN:sprout.n.01	ο βλαστός που μόλις έχει αναπτυχθεί, ο μικρός βλαστός
PWN:squash.n.02	ο εδώδιμος καρπός της κολοκύθας που τρώγεται σαν λαχανικό
PWN:squirrel.n.01	θηλαστικό τρωκτικό φυτοφάγο ζώο με καφετί, συνήθως, τρίχωμα, με χαρακτηριστική μακριά φουντωτή ουρά που στέκεται όρθια
PWN:stadium.n.01	ο ειδικά διαμορφωμένος, υπαίθριος ή στεγασμένος χώρος, ο οποίος διαθέτει αθλητικές εγκαταστάσεις για την τελετή αγώνων, καθώς και θέσεις συνήθως για μεγάλο αριθμό θεατών, και χρησιμοποιείται τόσο για αθλητικές συναντήσεις, κυρίβς του στίβου, όσο και για εκδηλώσεις με πολυπληθές κοινό
PWN:stallion.n.01	μη ευνουχισμένο, ενήλικο, αρσενικό άλογο
PWN:stand.v.01	είμαι όρθιος
PWN:starship.n.01	διαστημόπλοιο το οποίο έχει σχεδιαστεί για να μεταφέρει πλήρωμα στα ταξίδια του στο διάστημα
PWN:starve.v.01	στερούμαι την τροφή
PWN:state.n.01	διοικητική υποδιαίρεση ενός κράτους
PWN:state.n.04	σύνολο ανθρώπων εγκατεστημένο μόνιμα σε μια χώρα και οργανωμένο σε νομικό πρόσωπο δημοσίου δικαίου
PWN:state.v.01	εκφράζω (κάτι) με τον προφορικό είτε με τον γραπτό λόγο είτε με χειρονομίες, εκφέρω λέξεις, προτάσεις προς κάποιον
PWN:statue.n.01	γλυπτό ή χυτό ομοίωμα ανθρώπινης μορφής ή ζώου, συνήθως από μέταλλο, μάρμαρο ή άλλο υλικό
PWN:stay.v.04	παρατείνω την παραμονή μου και εξακολουθώ να μένω για κάποιο χρονικό διάστημα σε ένα τόπο, χώρο ή κατάσταση
PWN:steal.v.01	αφαιρώ από κάποιον κάτι που δε μου ανήκει, ιδιοποιούμαι
PWN:steel.n.01	κράμα σιδήρου στο οποίο περιέχεται ελάχιστη ποσότητα άνθρακα (ή άλλου στοιχείου) και έχει ποικίλες ιδιότητες (ελαστικότητα, ανθεκτικότητα, σκληρότητα)
PWN:step.v.01	κινούμαι κάνοντας βήματα, βαδίζω
PWN:stick.n.01	κομμάτι από ξύλο
PWN:stingy.a.01	αυτός που δεν είναι γενναιόδωρος
PWN:stock_exchange.n.01	το χρηματιστήριο στο οποίο γίνονται αγοραπωλησίες κινητών αξιών, π.χ. συναλλάγματος, ομολογιών κ.λπ. και όχι εμπορευμάτων
PWN:stomach.n.01	όργανο του πεπτικού συστήματος των θηλαστικών, σε σχήμα ασκού, που βρίσκεται ανάμεσα στον οισοφάγο και στο δωδεκαδάκτυλο και όπου καταλήγουν οι μασημένες τροφές, για να αρχίσει η διαδικασία της πέψης
PWN:stone.n.02	οικοδομικό υλικό το οποίο έχει συγκεκριμένο σχήμα για να εξυπηρετεί συγκεκριμένο σκοπό
PWN:stool.v.04	αποβάλλω από τον πρωκτό τα περιττώματα κατά τη διαδικασία της πέψης
PWN:stop.v.01	παύω να κινούμαι
PWN:store.n.02	προμήθεια για μελλοντική χρήση
PWN:storehouse.n.01	κλειστός, ασφαλής χώρος (συνήθως κτίσμα), κατάλληλος για τη φύλαξη ή τη διατήρηση εμπορευμάτων, τροφίμων και γενικά διάφορων υλικών, που θα διατεθούν, θα χρησιμοποιηθούν ή θα καταναλωθούν σε απώτερο, σε μελλοντικό χρόνο
PWN:storm.n.01	σφοδρός άνεμος με βροχή, μεγάλη καταιγίδα, άνεμος ταχύτητας 64-72 μιλίων ανά ώρα
PWN:stove.n.01	ειδική συσκευή με εστίες και φούρνο, όπου γίνεται το μαγείρεμα
PWN:straight.a.02	που δεν έχει καμπύλες ή γωνίες, που δεν αλλάζει καθόλου κατεύθυνση
PWN:strange.a.01	αυτός που διαφέρει από το συνηθισμένο, το κοινό
PWN:strap.n.01	στενόμακρη ταινία, συνήθ. από δέρμα ή και από ύφασμα, που χρησιμοποιείται για να δένει ή για να συγκρατεί
PWN:stream.n.01	η ποσότητα του υγρού που ρέει στην επιφάνεια υδάτινου ρεύματος
PWN:street.n.01	λωρίδα εδάφους όπου κατά μήκος της υπάρχουν κτίρια και πεζοδρόμια
PWN:strength.n.01	το ψυχικό σθένος, η ικανότητα να αντιμετωπίζει κανείς επιτυχώς τις αντιξοότητες ή να επιχειρεί κάτι δύσκολο
PWN:stress.v.01	κάνω κάτι να φαίνεται πιο έντονο, πιο ζωηρό, πιο σημαντικό
PWN:stretch.v.04	αποκτώ μήκος μέσω του τεντώματος
PWN:strike.n.01	η άρνηση ενός συνόλου ατόμων να εργαστούν ως ένδειξη διαμαρτυρίας για χαμηλούς μισθούς ή κακές συνθήκες εργασίας
PWN:strike.v.01	φέρνω με δύναμη κάποιο αντικείμενο ή το χέρι μου πάνω σε κάποιον/κάτι
PWN:strike.v.01	φέρνω με δύναμη κάποιο αντικείμενο ή το χέρι μου πάνω σε κάποιον/κάτι
PWN:strike.v.01	φέρνω με δύναμη κάποιο αντικείμενο ή το χέρι μου πάνω σε κάποιον/κάτι
PWN:stroke.n.01	(αθλητισμός) η βολή, το χτύπημα της μπάλας με ρακέτα, στέκα του μπιλιάρδου, ρόπαλο ή με το χέρι
PWN:strong.a.01	αυτός που τον χαρακτηρίζει δύναμη και δεν κλονίζεται εύκολα
PWN:strontium.n.01	λευκό και στιλπνό μεταλλικό στοιχείο
PWN:student.n.01	μαθητευόμενος που φοιτά σε ένα εκπαιδευτικό ίδρυμα
PWN:study.n.02	η ενασχόληση με ένα αντικείμενο, με στόχο την εκμάθησή του, συνήθως σε σχολικό επίπεδο
PWN:study.v.05	διαβάζω ή εξασκούμαι σε κάτι, για να το μάθω, να το απομνημονεύσω ή να το εκτελέσω σωστά
PWN:stump.n.01	το τμήμα του δέντρου από την επιφάνεια του εδάφους ως τα κλαδιά
PWN:sty.n.02	μαντρί στο οποίο φυλάσσονται χοίροι
PWN:stylus.n.02	μυτερό μεταλλικό όργανο με το οποίο χαράζουν σχέδια ή λέξεις σε επίπεδες και σκληρές επιφάνειες
PWN:substance.n.01	η πραγματική υπόσταση ενός πράγματος, το είναι του, το σύνολο των βασικών στοιχείων από τα οποία αποτελείται
PWN:subtract.v.01	κάνω τη μαθηματική πράξη της αφαίρεσης
PWN:succeed.v.01	σημειώνω μία επιτυχία, ολοκληρώνοντας την πραγμάτωση ενός στόχου
PWN:suck.v.01	οδηγώ στο στόμα δημιουργώντας  μια φυσική αντλία
PWN:sugar.n.01	λευκή κρυσταλλική και γλυκιά ουσία, την οποία προσθέτουμε σε εδώδιμα παρασκευάσματα (γλυκά, ποτά κ.τ.λ.), για να γλυκάνουμε τη γεύση τους
PWN:suit.n.01	ενδυματολογικό σύνολο, που συνήθως περιλαμβάνει το σακάκι και παντελόνι ή φούστα και όλα έχουν το ίδιο χρώμα, σχέδιο και ύφασμα
PWN:sulfur.n.01	αμέταλλο στερεό στοιχείο, χρώματος κίτρινου, το οποίο απαντά και σε αυτοφυή μορφή
PWN:sum.n.02	ποσότητα που προκύπτει από πρόσθεση
PWN:sum.n.05	η συνολική ποσότητα, το συνολικό ποσό
PWN:summer.n.01	η πιο ζεστή εποχή του έτους
PWN:sunflower.n.01	το φυτό ηλίανθος και το άνθος του
PWN:supply.v.01	παρέχω, χορηγώ κάτι σε κάποιον, εφοδιάζω με τα αναγκαία, τροφοδοτώ κάποιον με κάτι
